Label,Num Words in Subject,Num Words in Body,Avg Word Length in Body,free,now,click,here,buy,time,offer,the,to,ect,and,of,a,for,you,in,hou,on,this,is,i,enron,be,that,we,from,will,have,with,your,2000,com,at,are,s,it,please
1,23,84,3.3095238095238093,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0
0,4,121,4.1652892561983474,0,0,0,0,0,0,0,4,3,3,1,2,1,1,0,0,2,4,2,2,3,2,1,1,0,1,0,2,1,0,0,0,1,0,0,0,2
0,5,120,5.066666666666666,0,0,0,0,0,0,0,5,4,0,1,0,1,0,1,1,0,1,0,2,0,4,3,1,1,1,1,0,2,2,0,2,2,0,0,0,2
0,3,277,4.379061371841155,0,0,3,0,0,0,0,10,15,0,6,2,3,2,8,3,0,8,1,3,2,3,1,1,2,0,5,2,0,17,0,2,1,0,0,2,0
0,8,525,3.8514285714285714,0,0,0,0,0,0,0,21,15,27,3,2,2,7,12,4,15,6,9,12,15,0,1,4,0,5,2,2,2,2,12,0,2,0,0,2,2
0,6,433,4.699769053117783,0,1,0,1,0,4,0,18,8,0,15,4,6,4,6,10,0,7,0,6,2,0,4,6,2,1,4,2,2,13,0,1,8,4,1,0,2
0,2,328,4.067073170731708,0,0,0,1,0,0,0,16,12,7,4,1,3,5,4,1,4,6,4,6,3,1,1,4,6,2,2,1,1,0,4,0,1,0,0,5,1
0,11,82,4.024390243902439,0,0,0,0,0,0,0,2,2,0,1,2,0,2,0,0,0,2,1,1,1,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1
0,3,6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,42,3.738095238095238,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,5,136,3.963235294117647,0,0,0,0,0,0,0,1,2,2,0,0,4,4,2,1,1,1,5,0,1,1,3,0,1,1,0,0,0,0,1,0,0,0,0,2,0
0,6,55,3.581818181818182,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,4,1,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0
0,2,48,3.9791666666666665,0,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1,13,55,4.581818181818182,0,0,0,0,0,0,0,0,1,0,1,1,2,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
0,2,218,4.431192660550459,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,6,18,5.444444444444445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,15,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,985,4.584771573604061,0,2,1,3,0,2,0,45,25,0,21,21,11,4,12,12,0,8,10,11,13,1,1,9,2,4,1,3,1,1,0,5,3,9,1,12,0
0,6,40,4.225,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,1,1,0
0,7,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,192,2.7916666666666665,0,1,0,0,0,1,0,1,0,0,1,1,9,2,1,1,0,0,3,3,3,0,1,0,1,0,0,1,0,0,0,1,0,0,4,0,0
1,7,3,4.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,330,4.624242424242424,0,0,0,0,0,3,0,20,13,0,4,4,3,9,5,5,0,2,5,3,1,0,2,5,2,3,5,1,1,9,0,0,0,3,0,1,10
0,5,235,4.165957446808511,0,0,0,0,0,0,0,14,6,0,5,7,4,4,1,0,0,4,1,1,3,0,5,3,6,2,2,5,0,0,0,0,3,3,0,2,0
0,3,138,4.891304347826087,0,0,0,0,0,0,0,5,3,0,1,1,2,0,2,2,0,0,0,1,0,2,1,2,0,1,0,0,3,0,0,1,0,2,1,0,1
0,8,559,3.9123434704830053,0,0,0,0,0,0,0,10,9,39,5,0,10,4,4,2,21,13,3,3,3,11,0,1,0,7,1,1,2,0,17,0,2,4,1,0,3
1,3,15,3.466666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,8,115,4.356521739130435,0,0,0,0,0,0,0,1,1,22,0,0,2,3,0,0,11,0,0,2,0,2,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0
0,2,47,3.617021276595745,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6,318,5.138364779874214,0,0,1,0,0,0,0,11,7,0,16,4,6,10,11,2,0,0,2,1,0,0,0,2,2,3,0,0,3,1,0,0,2,1,0,2,0
0,7,313,3.939297124600639,0,0,0,1,0,0,0,13,10,13,4,2,9,6,1,0,7,5,1,2,4,0,2,0,2,3,3,1,1,0,5,0,3,1,0,0,1
0,8,31,3.161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,84,4.5476190476190474,0,0,0,0,0,0,0,2,3,0,0,0,1,1,1,0,0,2,1,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
0,7,62,3.806451612903226,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
0,6,9,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,171,4.391812865497076,0,1,0,1,0,0,0,5,3,0,7,1,2,4,3,5,0,0,0,1,1,0,1,1,1,1,0,4,0,5,0,0,0,2,1,1,0
0,5,71,3.8732394366197185,0,0,0,0,0,0,0,2,3,0,1,0,2,0,1,0,0,1,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0
0,6,348,3.7758620689655173,0,0,0,0,0,0,0,0,5,0,0,2,3,4,0,0,0,3,3,2,1,6,3,0,0,4,3,0,0,0,9,6,2,0,0,1,0
0,7,48,4.5625,0,0,0,0,0,0,0,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1
0,9,54,3.611111111111111,0,0,0,0,0,0,0,4,2,0,0,0,2,3,0,1,0,1,0,3,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1
1,1,63,4.634920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,359,4.6016713091922,2,0,1,0,0,0,0,8,8,0,7,5,4,9,4,6,0,1,7,2,0,0,4,0,1,1,0,2,4,4,0,6,0,1,5,2,3
0,5,34,4.4411764705882355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,21,3.3333333333333335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,27,4.7407407407407405,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,257,4.217898832684825,0,0,0,0,0,0,0,5,3,17,3,1,1,4,0,0,9,2,0,0,1,7,1,0,0,1,1,0,1,0,3,0,0,0,1,0,1
0,6,69,4.217391304347826,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2
0,8,13,6.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4,8,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,9,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,41,4.853658536585366,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,62,4.516129032258065,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,7,16,3.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,93,3.5913978494623655,0,0,0,0,0,0,0,1,5,3,1,0,3,0,0,1,2,3,0,2,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,2,0
0,4,191,4.047120418848167,0,0,0,0,0,0,0,7,8,2,2,3,2,1,0,0,1,5,1,1,2,4,0,2,3,0,2,3,0,0,4,0,0,2,1,1,2
0,3,89,4.415730337078652,0,1,0,0,0,0,0,1,1,0,3,0,2,1,0,0,0,0,3,0,2,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0
0,4,146,4.342465753424658,0,0,0,1,0,0,0,5,6,0,0,3,0,2,4,1,0,0,3,0,3,2,0,1,0,2,1,3,0,0,0,1,0,2,0,0,2
0,5,37,3.7027027027027026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,4,27,5.037037037037037,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0
0,8,149,4.174496644295302,0,0,0,0,0,0,0,6,6,0,1,1,2,4,0,1,0,2,0,0,2,0,0,0,2,1,1,2,1,0,0,0,4,0,0,1,3
0,6,9,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,46,4.304347826086956,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
0,6,260,4.1461538461538465,0,0,0,0,0,0,0,4,14,4,4,1,2,3,2,1,2,3,6,5,4,8,2,0,0,4,0,1,0,0,0,0,0,0,0,2,1
1,6,503,4.065606361829026,2,0,1,0,0,0,0,8,8,0,6,2,6,9,3,6,0,2,6,2,1,0,4,0,1,1,0,2,3,4,0,6,0,1,5,1,3
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,22,4.136363636363637,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,8,144,4.25,0,0,0,0,0,0,0,3,3,3,2,3,3,5,1,0,2,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,3
0,3,125,3.68,0,0,0,0,0,0,0,3,4,5,0,1,0,1,2,1,3,5,2,4,3,2,1,0,0,3,2,0,0,0,2,0,0,1,0,0,0
0,6,12,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4,20,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6,125,3.8,0,0,0,0,0,0,0,3,2,2,3,2,4,5,1,0,1,0,1,4,3,2,1,0,2,2,0,2,1,1,1,0,1,0,0,0,0
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,3.4285714285714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,8,5.125,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,5.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,213,4.328638497652582,0,1,0,0,0,1,0,9,6,3,2,3,5,3,8,1,2,5,2,3,1,0,3,2,1,1,1,3,4,4,2,1,0,0,0,0,2
1,6,63,4.26984126984127,1,0,2,2,0,0,1,2,3,0,2,0,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,6,186,4.413978494623656,0,0,0,0,0,0,0,10,3,14,6,2,5,2,0,3,7,3,1,2,0,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0
0,6,195,4.076923076923077,0,0,0,0,0,0,0,2,5,3,0,2,0,2,1,2,2,3,0,2,0,4,2,0,0,0,0,1,0,0,0,3,2,1,1,0,1
0,2,47,3.6595744680851063,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,239,3.9748953974895396,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,6,32,3.84375,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
0,3,205,5.019512195121951,0,0,0,0,0,0,0,12,6,5,6,6,2,2,1,1,3,2,0,2,4,1,0,2,0,2,0,2,1,1,2,0,0,3,0,3,4
0,6,26,4.153846153846154,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0,25,4.28,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,16,156,3.3846153846153846,0,0,0,1,0,1,1,5,3,0,6,3,1,0,1,1,0,0,0,0,2,0,1,1,2,2,1,0,0,3,0,0,1,1,0,1,0
0,2,372,5.809139784946237,0,0,0,0,0,0,0,4,16,0,3,1,0,1,0,2,0,0,0,0,1,2,1,0,2,0,1,0,1,0,0,0,0,1,0,0,1
1,2,83,4.578313253012048,1,0,0,0,0,0,0,3,1,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0,1,0,0,1
0,5,102,4.215686274509804,0,0,0,0,0,0,0,2,6,0,1,0,1,0,2,2,0,1,3,4,0,0,0,1,3,1,2,1,0,0,0,0,3,0,0,2,0
0,5,78,3.448717948717949,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,2,0,5,0,0,3,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0
0,8,115,4.252173913043478,0,0,0,0,0,0,0,2,5,0,2,0,1,2,0,0,0,1,0,0,0,0,0,3,2,1,0,0,3,0,0,0,1,2,0,3,0
1,7,86,4.372093023255814,0,1,0,1,1,0,0,1,0,0,2,0,1,2,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0
0,3,42,4.4523809523809526,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,41,4.146341463414634,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,3,350,4.282857142857143,0,0,0,2,0,0,1,10,12,0,7,14,9,7,6,11,0,3,5,0,8,0,1,6,0,2,1,0,1,6,0,0,0,0,0,2,0
0,7,185,4.145945945945946,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,1,0,0,0,3,2,0,0,0,2,0,0,0,0,3,0,0,0,0,1
1,3,125,5.52,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,3,0,1,0,0,1,1,0
0,7,272,4.272058823529412,0,0,0,0,0,0,0,5,6,7,10,0,0,15,3,1,4,1,5,2,3,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,3
0,10,392,4.211734693877551,0,0,0,0,0,0,0,5,5,71,0,0,1,0,1,1,36,1,0,1,0,12,0,1,0,1,0,1,0,0,2,0,2,0,0,0,1
0,4,81,3.950617283950617,0,0,0,1,0,0,0,7,2,0,2,2,1,2,0,2,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
0,4,23,3.4782608695652173,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3,54,4.351851851851852,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,4,17,4.0588235294117645,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,34,3.735294117647059,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1,9,186,5.338709677419355,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0
1,6,107,4.177570093457944,0,0,0,0,0,0,0,3,3,0,3,0,1,1,7,0,0,0,0,1,2,0,0,1,2,0,1,2,0,0,0,0,0,2,0,1,1
0,4,221,4.040723981900452,0,0,0,0,0,0,0,29,7,0,5,6,3,3,3,4,0,0,1,7,5,0,2,3,6,0,0,3,0,0,0,0,1,1,0,2,0
0,1,41,4.390243902439025,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,10,43,4.906976744186046,0,0,0,0,0,0,0,2,0,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,5,43,3.4651162790697674,0,0,0,0,0,0,0,4,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0
0,4,42,4.642857142857143,0,0,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
1,1,77,4.415584415584416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,9,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,99,4.161616161616162,0,0,0,0,0,0,0,1,3,0,0,2,2,2,1,3,0,0,4,1,0,0,0,2,0,1,0,0,0,1,0,0,4,2,1,0,3
0,5,157,3.8152866242038215,1,0,0,1,0,1,0,2,2,0,6,0,3,2,2,2,0,0,2,1,10,0,0,2,1,1,0,0,0,3,0,2,3,0,1,1,0
0,3,2,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,333,3.96996996996997,0,0,0,0,1,0,0,5,9,23,4,2,0,6,1,1,11,4,2,3,1,22,3,4,2,2,0,0,2,0,4,0,2,2,0,4,0
0,3,432,4.025462962962963,0,0,0,0,1,0,0,32,25,0,2,5,8,5,3,7,0,1,3,2,6,1,3,6,12,3,2,1,6,1,0,0,2,1,3,1,1
1,1,94,4.691489361702128,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,3,230,4.586956521739131,0,0,1,0,0,0,0,3,5,0,1,1,0,6,3,4,0,1,6,1,0,0,1,1,1,1,1,1,0,13,0,3,1,1,1,1,3
0,4,71,4.619718309859155,0,0,0,0,0,0,0,5,0,0,1,2,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
0,14,154,4.0,1,0,0,0,0,0,0,2,5,15,0,0,4,1,3,1,8,2,2,0,1,4,2,1,0,2,1,1,0,0,3,0,1,0,0,0,2
0,5,342,4.292397660818714,0,0,0,0,0,0,0,6,10,3,0,0,1,5,1,0,2,5,1,4,0,36,2,0,2,3,1,2,0,0,7,0,1,0,0,1,2
0,7,605,4.176859504132231,0,0,0,0,0,1,0,14,13,84,4,2,5,4,10,6,42,0,7,4,2,17,2,6,4,1,3,4,0,11,0,0,0,4,7,2,8
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,727,4.199449793672628,0,0,0,0,0,0,0,28,16,52,6,13,13,3,5,8,27,10,13,14,5,19,2,10,6,3,1,4,1,0,7,0,3,3,4,2,2
0,3,1288,5.056677018633541,2,2,0,3,1,2,0,84,45,0,32,20,17,11,4,37,0,8,13,15,0,10,5,7,12,11,7,10,4,0,0,0,11,15,14,7,1
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,163,4.4969325153374236,0,0,0,0,0,0,0,13,9,0,10,0,2,1,1,0,0,4,2,1,1,0,1,1,1,2,0,2,1,0,0,0,2,0,0,0,1
0,6,16,3.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,373,4.337801608579088,2,0,1,0,0,0,0,7,7,0,6,2,2,7,3,5,0,1,6,2,0,0,3,0,1,1,0,2,3,4,1,6,0,1,4,0,2
1,8,614,4.915309446254072,1,1,0,0,2,1,0,26,12,0,19,20,18,5,1,11,0,3,7,12,0,0,2,7,2,4,1,1,2,2,0,1,7,9,2,2,0
1,3,39,4.769230769230769,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,3,276,4.5978260869565215,0,0,1,0,0,0,0,4,6,0,2,1,3,7,4,4,0,2,6,1,0,0,1,1,1,1,1,1,0,14,0,4,2,3,1,1,3
0,2,53,4.547169811320755,0,0,0,0,0,0,0,3,3,0,0,0,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1
0,2,282,4.035460992907802,0,0,0,0,0,0,0,7,10,5,4,3,4,4,4,1,2,3,2,1,8,3,4,3,5,0,5,5,3,0,2,0,1,2,1,3,0
0,2,152,3.9210526315789473,0,0,0,0,0,1,0,3,4,9,0,2,0,4,5,0,4,2,0,0,2,10,0,0,0,3,0,1,0,0,4,0,0,0,1,0,1
0,1,86,3.7325581395348837,1,0,0,0,0,0,0,3,2,0,0,1,1,2,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
0,9,3,5.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,39,4.769230769230769,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,10,4,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,49,6.63265306122449,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,36,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,48,4.083333333333333,0,0,0,0,0,1,0,1,3,0,2,0,1,0,1,0,0,2,1,0,1,0,0,1,1,0,0,2,1,0,1,0,0,1,0,0,1
0,7,29,4.0344827586206895,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,5,35,3.857142857142857,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,1,1
1,5,54,4.944444444444445,0,0,0,1,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0
1,5,46,5.434782608695652,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,34,4.029411764705882,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
0,2,49,4.204081632653061,0,0,0,0,0,0,0,3,3,0,2,0,0,1,2,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,10,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,231,3.116883116883117,0,0,0,0,0,0,0,7,7,0,1,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
